,Debdeep Mukhopadhyay,abhilash jindal,Jayant Haritsa,Manindra Agrawal,Sandeep Shukla,Arpita Patra,Sukhendu Das,Mayank Singh,Soumen Chakrabarti,Satrajit ghosh,Shankara Narayanan Krishna,Shishir N. Y. Kolathaya,Nipun Batra,Mitesh Khapra,Shivaram Kalyanakrishnan,Krithi Ramamritham,Biswabandan Panda,Somak Aditya,Shanmuganathan Raman,Shweta Agrawal,Balaraman Ravindran,Anurag Mittal,Sayan Ranu,Sourangshu Bhattacharya,Surender Baswana,Ayon Chakraborty,Abir Das,Vinay P. Namboodiri,Pallab Dasgupta,Suyash P. Awate,Raghavan Komondoor,Parag Chaudhuri,V Krishna Nandivada,Nitin Saxena,Parag Singla,Niloy Ganguly,Abhishek Bichhawat,Shalabh Bhatnagar,Subhashish Banerjee,Smruti R. Sarangi,palash dey,Mainack Mondal,Bhargab B. Bhattacharya,Prashanth L.A.,soumyajit dey,Amey Karkare,Uday Reddy Bondhugula,Rijurekha Sen,Sudeshna Kolay,Chandan Saha,Animesh Mukherjee,Pabitra Mitra,Anirban Dasgupta,Kartik Nagar,Om P. Damani,Neeldhara Misra,Ajit Rajwade,Chetan Arora,Siddharth Barman,Bivas Mitra,Arnab Bhattacharya,Chaya Ganesh,Vinod Ganapathy,Piyush Rai,Aritra Hazra,Shirish Shevade,Chester Rebeiro,Partha Talukdar,Dr. Pushpak Bhattacharyya,KC Sivaramakrishnan,Saptarshi Ghosh,Mausam,Vijay Natarajan,Gugan Thoppe | गुगन थोप्पे,Bhavana Kanukurthi,Supratik Chakraborty,Ashutosh Modi,Arkaprava Basu,Ganesh Ramakrishnan,Pawan Goyal,Devarajan Sridharan,Vinay Ribeiro,Naveen Garg,Arindam Khan,Purushottam Kar,Narasimha Murty M/ M. N. Murty/M. N. Narasimha Murthy
Bhavana Kanukurthi,0.9247956557669473,0.9687822802000475,0.7875098468641591,0.8227110993904811,0.8266051279131582,0.942707664031183,0.9126493615034814,0.5042210931742451,0.8313650015104189,0.8649682503734989,0.9075164281301976,0.8345544750957825,0.8246683516208392,0.8336144113979915,0.9789920652142879,0.7345402107810903,0.660401076470352,0.7281901644894436,0.5599157084159142,0.889608589075692,0.9521459915640509,0.9253317114544203,0.8039547217449831,0.5927017618985803,0.9594496212126914,0.967855618543845,0.9346992159593619,0.6067955620084745,0.9681543288538119,0.8155380066713214,0.9594598373462238,0.775031892229799,0.8709347744341457,0.9131089117274336,0.8190765254879719,0.9303835466909325,0.768529591760383,0.9506602851426261,0.9527052205358503,0.865278184223484,0.7267754573189873,0.9038294258358167,0.8764429568338121,0.88306090109714,0.4582996307967027,0.8283717963992365,0.9262148046236129,0.9176541979850351,0.8271836685247054,0.9464917702812362,0.9429444015746175,0.8815550651651309,0.9757359439635155,0.9030954416621015,0.9555422262315323,0.8037054255855595,0.6402320781564537,0.4704201214663474,0.8394150148831566,0.7280986096223862,0.9104512674241227,0.8321423203190715,0.9220450428054586,0.8373907520984464,0.6821017443408551,0.8973769799760257,0.870503861684838,0.9632978641625493,0.89499577814834,0.9697211149720106,0.944761063095551,0.9567989722824481,0.9532875828709377,0.8666712795134722,1.0,0.9463902513209093,0.5906580694095032,0.7685590640961282,0.8108057795075055,0.769697577549583,0.872017611045877,0.9808040212069405,0.8761835712838295,0.7927731460666702,0.9540629748012606,0.8818677996936276
Supratik Chakraborty,0.8279840202932046,0.9584130475683561,0.6667557035941928,0.7350192114343427,0.7030828613367881,0.9326095727284032,0.9219555699299377,0.6422738192787733,0.7238435210464544,0.7500165163755844,0.9830301766031881,0.9211273135701469,0.9094368283642649,0.8957407589817734,0.9830250680105771,0.6157024996834444,0.7860259324089213,0.8186434406950676,0.661242588561032,0.9094235069335053,0.9029049537486432,0.9056959975392807,0.8961764893382047,0.7285905092832831,0.9525571593504017,0.9679462197233013,0.8849850971361922,0.7097848410545199,0.9289883215108604,0.8669935317815719,0.9058408877831362,0.878063285325296,0.9369399068916952,0.8780679259495291,0.8916563960952665,0.8654080261475913,0.830945391439786,0.8982158922475967,0.9856093939081413,0.9432921342497238,0.8673191984974121,0.9484849225305118,0.7609325137381272,0.9656553595872336,0.6066056689666746,0.9144479322543434,0.8614823590920864,0.9049712791687315,0.9384677271093474,0.9562549729111904,0.9654115821403199,0.7819960461744817,0.9685849046093782,0.9125207573343423,0.9084223408527204,0.9262131483248112,0.7817931769656913,0.5858388727781456,0.9473896919993152,0.8418378792067835,0.8326098427205856,0.8857285483681694,0.841195002046864,0.8693698243416871,0.8060468964390836,0.9047305944995562,0.932450151855951,0.940235982216984,0.8008994520580452,0.9642456190786987,0.981215110644141,0.8999360211519264,0.9634012195081857,0.9343904146045795,0.9463902513209093,0.9999999999999999,0.7168587629374602,0.8792713868391068,0.8878275584147323,0.8563865677664253,0.921984267019251,0.967915931188439,0.8134572703064068,0.9184315892502889,0.9686484339751871,0.7846772903680436
Ashutosh Modi,0.2843338812325854,0.5470192781398073,0.05853341605127757,0.1091125151096193,0.09750473112924184,0.7826251738490914,0.7769122020046091,0.9901876509224968,0.11798495407157392,0.20394882463022218,0.8085189612458302,0.9122042777727679,0.9194778566067517,0.9255070718555694,0.6488354699938311,-0.03830452353438978,0.9645794045525627,0.9736272233471275,0.9357367224560154,0.8622621103677213,0.49980897473185454,0.7110240846613198,0.9304459715932999,0.9814793389863411,0.5111911288017724,0.7193538574385483,0.5727286937190006,0.9782607727356797,0.4627475259876853,0.881907058170762,0.4460207378298914,0.9532575636429895,0.8671503556720278,0.33320878600103365,0.9275700953437357,0.3524453372686374,0.9320696176317169,0.4129801220740807,0.7026958634827712,0.8916995363720085,0.9175902217955779,0.8587390846896962,0.17806979404005335,0.8164808716703641,0.9678454239895318,0.9199317239324785,0.34598319406859196,0.7288866985042916,0.8181504918701588,0.5251606820248246,0.77279463500444,0.23879514545800265,0.5943637787677194,0.7714712703436022,0.47112529475114323,0.8446000217458348,0.9668135280460848,0.9475806916706115,0.8311262028967317,0.9605538684111199,0.303187150134402,0.9047147442419025,0.31275150554758746,0.8484830765723673,0.9596543640712081,0.800128982743181,0.8879818535863094,0.6503864122177789,0.3301704096500754,0.6161267153851985,0.7784194872294954,0.44973704676012355,0.6819951946716183,0.8930679323959477,0.5906580694095032,0.7168587629374602,1.0,0.9413885570136755,0.9398059193332413,0.9648344654909287,0.8768378307715289,0.6445711516440412,0.22135221668857039,0.8531024859085364,0.73846117852159,0.2734414375003892
Arkaprava Basu,0.5049781904414072,0.7409751535440509,0.2847508991978037,0.34913274830107216,0.32465989993086025,0.8705078989420125,0.8481569830643048,0.9131475239561261,0.35109963564210017,0.4037304049077701,0.9307569210543959,0.9721114304760375,0.9751094720037373,0.9581754130675613,0.8194042399154678,0.1974641527339646,0.9772150929831319,0.9510845475121381,0.8471401484087968,0.9284425321785293,0.6625476309685376,0.7942129346723495,0.9713250640777177,0.9420094949182014,0.7132122256815445,0.8520745221734611,0.6904976860254113,0.9097265032462557,0.672291384844922,0.8971099700564916,0.6540753996444165,0.9854711044117439,0.9571195720265279,0.5523083129811337,0.9535540514419497,0.5673022831126255,0.9426706646348765,0.612999553186243,0.8814211559509567,0.9797581111859794,0.9599109410810178,0.9603601571897818,0.4085440873722962,0.9112401625429568,0.8893377086234968,0.9866631880457797,0.5485737156580733,0.8071043311322051,0.9040469905443902,0.711488746463485,0.890794679914385,0.4463945589260709,0.768377061994917,0.85944204940842,0.6602000328155903,0.9314368601913423,0.9637287498002155,0.8332976378467636,0.9335492193561801,0.9848890576122559,0.5235083445149321,0.9675124231721218,0.5373476090787533,0.8772045577833493,0.9687402417531484,0.8528720365552939,0.9722858085275405,0.7819446600769158,0.5001526634694238,0.7941735207212309,0.9098054480331339,0.6406877518321679,0.8379454432977708,0.9669021584314391,0.7685590640961282,0.8792713868391068,0.9413885570136755,1.0000000000000002,0.9634416448801493,0.9769948075687828,0.9266904569522291,0.809435532710135,0.45028548584093875,0.9254895793958249,0.8594608462104356,0.46232874475891006
Ganesh Ramakrishnan,0.5753965432869089,0.7777683156709244,0.37011644460070436,0.41720436758104357,0.4111197833006448,0.924402673431613,0.9357590119705519,0.8961526866514761,0.4239238623831237,0.49260165141793977,0.9365035474024358,0.9807841206047762,0.9903628720473957,0.9933600439253739,0.857222412275562,0.27973626252081807,0.9426089162838867,0.9850117884522304,0.9103415448499883,0.9546189561910134,0.7536938143561172,0.8957923031230991,0.9911442169236359,0.9392447382679319,0.7552323484505646,0.906179435073882,0.8038670747114554,0.9475287143414678,0.7144264824200317,0.9752865591329731,0.7099408855490892,0.9884754944008711,0.963682624629458,0.6084889468414418,0.9971659252715244,0.6274603503555028,0.9573133717833643,0.6828857671920826,0.8700868801671049,0.9789579903020026,0.9439380622449497,0.964370905973919,0.47588112425254925,0.9394929131783638,0.8622330522488308,0.9844541970410587,0.6262557906265865,0.9006611041625485,0.91763199995415,0.7607215004137825,0.9240109678009755,0.5359386486224055,0.8234052262084343,0.9113102041871828,0.7201536846384072,0.9224624605772517,0.945049432182046,0.875957206063817,0.9274878998964267,0.9751755864462558,0.5924036990314845,0.9544768804060795,0.5883388025900391,0.9599329285484066,0.9498509631631032,0.9430200829741995,0.9706555435475094,0.8576329320319204,0.6041600663804882,0.8224961401728099,0.9332575157791257,0.7113857530145834,0.8751213593921855,0.9808324448948276,0.8108057795075055,0.8878275584147323,0.9398059193332413,0.9634416448801493,1.0000000000000002,0.9905916948468554,0.9862377176203821,0.8495755794754848,0.514056724422458,0.9271187902584394,0.9194383652138151,0.5675671321387106
Pawan Goyal,0.5099539958989425,0.7276803512065776,0.29465319260580747,0.34599780389280976,0.3379513540280524,0.8924635141136056,0.8918221667733456,0.9356479759965451,0.3546956340782452,0.42175626635189073,0.920185590261691,0.9693082569394323,0.9817747938343818,0.9898326957918194,0.8183084193533068,0.20269060349028756,0.9608143697462048,0.9859753523138456,0.9054661579750772,0.9393284225932658,0.6938780833862856,0.8481431615424205,0.9829125558166716,0.9535140504983659,0.701889906672184,0.8654708522478987,0.7435437071987917,0.9590210746927036,0.6610270734117191,0.9446305250357188,0.6532033567890208,0.986891781710912,0.949653577252774,0.5449030850680433,0.9852353465877464,0.5709790926593211,0.9518545671433871,0.6215309557491733,0.846426676722751,0.9689779575744225,0.9477851222907092,0.9505494547632449,0.4112774172886166,0.9138785539150874,0.8892056674451433,0.9826024487927522,0.5600718889943608,0.8552579186416572,0.8977342411343114,0.7082448437963427,0.9063907133679028,0.4651737935415727,0.7736354898985118,0.8751961611877241,0.6614435863455144,0.9130888571425664,0.9592448864352685,0.8831390736495324,0.9157230871331232,0.9812780753323123,0.525668923773617,0.954896829336133,0.5268260944876169,0.9337775054876044,0.9643652849219675,0.9099313925389088,0.9627483769615293,0.815701251397572,0.5427832137372205,0.7825635027594501,0.911934120906025,0.6548887348348318,0.8332526146287124,0.969530062496031,0.769697577549583,0.8563865677664253,0.9648344654909287,0.9769948075687828,0.9905916948468554,1.0,0.9587844198574423,0.8077287994132422,0.4463320173830358,0.9146022159627927,0.8802994649096373,0.49750297871979793
Devarajan Sridharan,0.6799224639423999,0.8476339471169545,0.48903577634797013,0.5302729396282243,0.5369755314471448,0.9514954783625726,0.9790601843738692,0.8158743833028209,0.5415905645836737,0.6004759949292395,0.9472745730802785,0.9753270300879584,0.9771772778219122,0.9816370565075636,0.9079863511362467,0.4091937487754005,0.888004268314183,0.9538681827973159,0.8784459501666612,0.9554429818935467,0.8407719494878018,0.9516984571431485,0.9733610455107332,0.8789948497324439,0.8240353570355043,0.9549018702259725,0.8834120401439675,0.9007161994796246,0.7962599199560504,0.9861292734681028,0.7945234370272631,0.9632561381510849,0.9612351357450418,0.7031417346643098,0.9876458969492438,0.7212996769934633,0.9284706012660624,0.7760310118202258,0.90371457184549,0.972796483801835,0.9107848067723394,0.9651835553712744,0.5888957082767062,0.9526176931587046,0.7826648996339065,0.9676322120374644,0.7248923017337128,0.9497536199015417,0.9184546079149037,0.8300554166295032,0.9491151226051321,0.6507639644111298,0.8866735915273785,0.9349598493373416,0.8076707534383645,0.9106365358184179,0.8913764139694087,0.8236501261768527,0.9231779907672454,0.9392071275763976,0.6911128301946089,0.93510785042086,0.6878499546403046,0.9760724252305172,0.9018521340522042,0.9738045660706529,0.9621760161493781,0.9153066362674669,0.7058928588909572,0.8772284618426706,0.9569888882694658,0.7986192425484179,0.9175102987231536,0.9754864172841331,0.872017611045877,0.921984267019251,0.8768378307715289,0.9266904569522291,0.9862377176203821,0.9587844198574423,1.0000000000000002,0.9067962469460824,0.6197177273232596,0.9141451361103748,0.9600804447003042,0.6788528920977883
Vinay Ribeiro,0.9065470220416121,0.9869836929129921,0.7737582779636943,0.8065369316937099,0.8066387173414615,0.9337600895471992,0.9407203301519124,0.5539027791330139,0.8218762097584431,0.8418000343350204,0.9265779765235412,0.8845744586737202,0.8593900212615576,0.8697368898485756,0.98615521332496,0.718476406885637,0.6969646253553418,0.7754659019011387,0.6066065384281798,0.8842254965706187,0.9651148801137963,0.9489684135921012,0.8420659359546512,0.6377432359869514,0.9622959843145293,0.9857653805936987,0.9542704078966345,0.65651804387213,0.9723433642866874,0.8516443034738815,0.9580222999285299,0.8165096901561776,0.8926957352807496,0.9039439620341478,0.8578116910323077,0.9280390750928224,0.7843249187634888,0.954770184292777,0.9762898573499489,0.8985579025184276,0.7585458656678887,0.9163907198719644,0.8560373745045058,0.9016170631740165,0.5146358094110146,0.8618470526798948,0.9231817158851757,0.9514543805349145,0.8442655105000587,0.9464765241838388,0.9653954782842931,0.8806529801388625,0.9836296088994941,0.9176241478734767,0.9707106758985515,0.8203344525430383,0.6772223762193059,0.5235447552501178,0.8549862718588551,0.770722596414113,0.9060193046160997,0.8396984902163397,0.9204218740568109,0.8747284328410252,0.7106154071476031,0.9291813016959333,0.8808990220723071,0.9803120664789399,0.8985271931827438,0.9873858354699504,0.9654803529077217,0.9633888434553141,0.9640196712439155,0.8845388038975366,0.9808040212069405,0.967915931188439,0.6445711516440412,0.809435532710135,0.8495755794754848,0.8077287994132422,0.9067962469460824,0.9999999999999997,0.8581401309318258,0.8128949368103116,0.975135849377891,0.8831419710045936
Naveen Garg,0.9754992504625789,0.9188409965670067,0.9476456505979284,0.9821831956039486,0.957930570128356,0.7220616387694753,0.7218313576762737,0.11508726887313141,0.9670336809828225,0.9666853209003188,0.7236242184298713,0.5523843052986813,0.5288341819936015,0.5475058926113822,0.8701235909162607,0.9413752867964277,0.2894784988778589,0.408629730647337,0.21377740049908345,0.603373296152368,0.9109535753662745,0.7660877439145866,0.5054240122743282,0.22226127420897776,0.9405454752843388,0.8052681615196551,0.8491202600197416,0.23580471394944744,0.9500481931254235,0.5558304579189618,0.9375327825724071,0.4601565358754541,0.61574207108375,0.9919097634165219,0.5301141733480396,0.9714482060116797,0.44223001035422627,0.9626516668084857,0.7935263365177058,0.5917913928180222,0.4439176370476609,0.6388147489558996,0.9712373728553553,0.7001542150790904,0.05683065950925594,0.5302070509322017,0.9802860140138414,0.7410991431163374,0.6498068307649539,0.9353951130601917,0.7683394494766551,0.958859449168566,0.9050256524244339,0.7073026724141227,0.9330369607272992,0.5920597331088037,0.29452075637034303,0.0886890939662073,0.6329777266671561,0.38525593299603955,0.963886133016441,0.5047519073282652,0.9624979057754635,0.5779950876954945,0.3312623004061059,0.6898065784832816,0.582753124610185,0.852168357288877,0.9409108806993011,0.8785377473461142,0.7596448052543043,0.9424030447425498,0.8172332990681402,0.5878449944618878,0.8761835712838295,0.8134572703064068,0.22135221668857039,0.45028548584093875,0.514056724422458,0.4463320173830358,0.6197177273232596,0.8581401309318258,1.0000000000000002,0.5869983294448827,0.7912253384073188,0.936350597495498
Arindam Khan,0.5738761178771572,0.777356141317061,0.37112359753268415,0.4718645844478168,0.406829509210238,0.8916522426167022,0.8554357506547263,0.8126077895970041,0.42605659656291667,0.49426348670554265,0.9642982396094628,0.9264396849010633,0.9386861500971463,0.9100251633173185,0.8580950928371425,0.305119881838349,0.8983851104198645,0.8955677290242157,0.8063274030332737,0.9190688178418381,0.7098660242402122,0.7994413606431925,0.9450822553939976,0.8797943089079897,0.7914778571502817,0.8563623267596375,0.7188486563035521,0.83768231448961,0.7221334764346832,0.8831387228934889,0.6901994224705594,0.9395384862912715,0.9377557585403047,0.6803754370389328,0.9223976678829303,0.6247135822947327,0.9007117022665052,0.6818340295181027,0.8648929725489601,0.9405891307714435,0.9761097367206013,0.9279993533432845,0.47527036808269774,0.9807943390712933,0.7917456060991922,0.9391239743871457,0.635735984572115,0.7985714834669689,0.9956995244696801,0.8302525533727126,0.8776316371346057,0.5056772575041911,0.82623687466224,0.8665575854988645,0.6920464557075352,0.9971324725591851,0.919912993372292,0.7591913278786772,0.9917269298978515,0.9198457800221655,0.5813665754377981,0.919771850763524,0.5774573347736032,0.8528578335850681,0.9315361705528142,0.8450951900185495,0.9512752548656255,0.7960903378541956,0.5532214365093735,0.8028434176079279,0.9058986706428415,0.6806977537013136,0.8494791515742514,0.9574732414739274,0.7927731460666702,0.9184315892502889,0.8531024859085364,0.9254895793958249,0.9271187902584394,0.9146022159627927,0.9141451361103748,0.8128949368103116,0.5869983294448827,1.0,0.8786381291902963,0.5250267078001983
Purushottam Kar,0.8379140065285082,0.9472631397909173,0.6819490655736739,0.7213773504669775,0.7188574192567677,0.9572337074374687,0.9687261633491576,0.6611504354714449,0.7321965968249576,0.766339752333337,0.9556423644992611,0.9235861734782419,0.9267856264191149,0.9325473812691466,0.9821710394586797,0.6250643506918706,0.7780140948688222,0.8515684519259265,0.7153612746717171,0.9233273443819056,0.9431432665895261,0.967207046940151,0.915168090066271,0.7479677302424855,0.9361393328057465,0.9867797696511185,0.9529041354521717,0.7675194880867178,0.9176705888602864,0.9216010830027407,0.916419887505758,0.8819233274017236,0.9352840930824469,0.8510207299432464,0.9320013005049581,0.8683925581691788,0.8462314235544796,0.9084781507180678,0.9549185282910138,0.9400581948669077,0.8388884110244397,0.9480501119586515,0.7673152778030784,0.9490784048214848,0.61082021340363,0.9164213536123706,0.8695636630217787,0.9750740637875103,0.9013303571635916,0.9320909080387207,0.9782154684276706,0.810307487516535,0.9730971429527296,0.9335019319625335,0.913002493090756,0.8811977970822505,0.7720204695144401,0.6383089447307084,0.906766976139645,0.8462213751514367,0.8445212649473505,0.8774712733511344,0.8389344574824691,0.9463883413602664,0.7966616861848504,0.9742725666892416,0.9240839258926277,0.9805993792816476,0.8483656300307305,0.9577945092624722,0.9854664948283857,0.9223615267509772,0.9710227091555539,0.9385373918928532,0.9540629748012606,0.9686484339751871,0.73846117852159,0.8594608462104356,0.9194383652138151,0.8802994649096373,0.9600804447003042,0.975135849377891,0.7912253384073188,0.8786381291902963,1.0000000000000002,0.836226519765907
Narasimha Murty M/ M. N. Murty/M. N. Narasimha Murthy,0.9708914214416673,0.9110403158417912,0.9340211067075339,0.932186928609336,0.9630857454181189,0.7353046279377901,0.784197703042277,0.16735219739070994,0.9629112898865978,0.9397564400311441,0.6934918152684623,0.5930093599362127,0.5765885748912674,0.6088379629451112,0.8698882351829486,0.929812973954507,0.31707281078169164,0.45762567613031124,0.2961873694420401,0.6168395644865587,0.9664114259802019,0.8455447670147844,0.5512360432177728,0.2692845302380019,0.9026855656926874,0.8395021589854628,0.9359163248824428,0.33711603965857007,0.9376275981416636,0.6253160450997642,0.9471868312004016,0.4893759578402826,0.6187906037510006,0.9289608010214164,0.5965320245272514,0.96537583839825,0.4519377361327423,0.9714725834028294,0.7886339059603842,0.614874243588256,0.4275610589511941,0.6482544774450532,0.9643531248289459,0.6730475650986347,0.0950863276179811,0.5613144866060257,0.9668274238819533,0.8422981610329818,0.5887354159216224,0.8840604427877831,0.7930700567125594,0.9879306063880677,0.902015857000467,0.7083557309830316,0.9422125822942488,0.5334949445509116,0.3041572086713386,0.17738671083415838,0.5848129549380007,0.42851995484543737,0.9609344066403874,0.5135948189446099,0.9554693123395571,0.6982109058698092,0.34619480399421704,0.7826333445900726,0.5855889189756414,0.9016465095466546,0.9857280883905352,0.8731132046962621,0.7791897295324502,0.9703393575186906,0.8216308514698158,0.6066615816479999,0.8818677996936276,0.7846772903680436,0.2734414375003892,0.46232874475891006,0.5675671321387106,0.49750297871979793,0.6788528920977883,0.8831419710045936,0.936350597495498,0.5250267078001983,0.836226519765907,0.9999999999999999
